address,price,dong_may,cpu,ram,o_cung,man_hinh,card_man_hinh,kich_thuoc,khoi_luong,pin,he_dieu_hanh,do_phan_giai
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-zenbook-14-flip-oled-up3404va-kn039w-i7-1360p-xanh--s230400580,33990000,ASUS,Intel Core i7-1360P,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.15 x 22.34 x 1.59 cm,1.5,4 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-predator-helios-neo-phn16-71-53m7-nh-qlusv-005-i5-13500hx-den--s230903490,37990000,ACER,Intel Core i5-13500HX,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4060  8GB  GDDR6 / Intel UHD Graphics 710,360.1 x 279.9 x 26.55/28.25 mm,2.6,4 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-victus-15-fa1139tx-8y6w3pa-i5-12450h-den--s231103546,24590000,HP,Intel Core i5-12450H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 2050  4GB  GDDR6 / Intel UHD Graphics,35.8 x 25.5 x 2.35 cm,2.2,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-vostro-3430-71021669-i5-1335u--s231103390,19990000,Dell,Intel Core i5-1335U,2 x 8GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,323.67 x 220.26 x 19.48 mm,1.46,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-gigabyte-g5-kf-e3ph333sh-i5-12500h-den--s230900870,28990000,GIGABYTE,Intel Core i5-12500H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4060  8GB  GDDR6 / Intel Iris Xe Graphics,360 x 238 x  22.7 mm,1.9,54 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-tuf-gaming-f15-fx507zv4-lp042w-i7-12700h-xam--s230803699,35490000,ASUS,Intel Core i7-12700H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4060  8GB  GDDR6 / Intel Iris Xe Graphics,35.4 x 25.1 x 2.24 ~ 2.49 cm,2.2,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-victus-16-r0127tx-8c5n2pa-i7-13700h-den--s230803456,38390000,HP,Intel Core i7-13700H,2 x 8GB,512GB SSD M.2 NVMe,16.1 inch,RTX 4060  8GB  GDDR6 / Intel Iris Xe Graphics,36.9 x 25.94 x 2.29,2.3,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-tuf-gaming-fx506he-hn377w-i7-11800h-den--s230803459,21990000,ASUS,Intel Core i7-11800H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050Ti  4GB  GDDR6 / Intel UHD Graphics 750,35.9 x 25.6 x 2.28 ~ 2.45 cm,2.3,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-probook-440-g10-873b8pa-i7-1355u-bac--s230704098,26090000,HP,Intel Core i7-1355U,1 x 16GB,512GB SSD M.2 NVMe,14 inch,Intel Iris Xe Graphics,32.19 x 21.39 x 1.99 cm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-inspiron-t7430-n7430i58w1-i5-1335u-bac--s230703937,25490000,Dell,Intel Core i5-1335U,8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.4 x 22.656 x 1.747 cm,1.6,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-inspiron-3530-n3530i716w1-i7-1355u-bac--s230703939,26990000,Dell,Intel Core i7-1355U,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,GeForce MX550  2GB  GDDR6 / Intel Iris Xe Graphics,35.850 x 23.490 x 1.750 cm,1.6,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-probook-440-g10-873a9pa-i5-1335u-bac--s230704077,21890000,HP,Intel Core i5-1335U,1 x 16GB,512GB SSD M.2 NVMe,14 inch,Intel Iris Xe Graphics,32.19 x 21.39 x 1.99 cm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-gaming-aspire-7-a715-76g-5806-i5-12450h-den--s230703419,22990000,ACER,Intel Core i5-12450H,2 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 3050  4GB  GDDR6 / Intel UHD Graphics,362.3 x  237.4 x 19.9 mm,2.1,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-acer-nitro-5-tiger-an515-58-5935-i5-12450h-rtx-4050--s230703420,26990000,ACER,Intel Core i5-12450H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel UHD Graphics,360.4 x 271.09 x 25.9 mm,2.5,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-gigabyte-g5-mf-f2vn333sh-i5-12450h-den--s230604051,25290000,GIGABYTE,Intel Core i5-12450H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel UHD Graphics,360 x 238 x  227 mm,1.9,54 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-vostro-14-3430-60ygm-i5-1335u-den--s230604090,20690000,Dell,Intel Core i5-1335U,1 x 8GB,512GB SSD M.2 NVMe,14 inch,GeForce MX550  2GB  GDDR6 / Intel Iris Xe Graphics,32.367 x 22.026 x 1.95 cm,1.5,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-stealth-16-studio-a13vg-057vn-i9-13900h-xanh--s230603830,80990000,MSI,Intel Core i9-13900H,2 x 16GB,2TB SSD M.2 NVMe,16 inch,RTX 4070  8GB  GDDR6 / Intel Iris Xe Graphics,355.8 x 259.7 x 19.95 mm,2,4 cell,Windows 11 Home,3840 x 2400
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-katana-15-b13vgk-1211vn-i7-13620h-den--s230603832,41990000,MSI,Intel Core i7-13620H,2 x 8GB,1TB SSD M.2 NVMe,15.6 inch,RTX 4070  8GB  GDDR6 / Intel UHD Graphics 770,359 x 259 x 24.9 mm,2.2,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-15-b7m-238vn-amd-ryzen-7-7730u-den--s230603839,16990000,MSI,AMD Ryzen 7 7730U,1 x 16GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  AMD Radeon Graphics,359 x 241 x 19.9 mm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-legion-slim-5-16irh8-82ya00buvn-i7-13700h-xam--s230603066,43990000,Lenovo,Intel Core i7-13700H,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4060  8GB  GDDR6 / Intel Iris Xe Graphics,359.7 x 260.3 x 19.9-25.2 mm,2.4,4 cell,Windows 11 Home,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-loq-15irh8-82xv000pvn-i5-13420h-xam--s230603067,30990000,Lenovo,Intel Core i5-13420H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,359.6 x 264.8 x 22.1-25.2 mm,2.4,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-vostro-3430-v3430-i7u165w11grd2-i7-1355u-xam--s230603069,26690000,Dell,Intel Core i7-1355U,2 x 8GB,512GB SSD,14 inch,GeForce MX550  2GB  GDDR6 / Intel Iris Xe Graphics,(Front: 18.62/17.52 mm; Rear: 19.48/18.48 mm) x 323.67 x 220.26 mm,1.5,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-pro-15-oled-k6502vu-ma089w-i5-13500h-bac--s230502461,36990000,ASUS,Intel Core i5-13500H,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,35.63 x 23.53 x 1.99 cm,1.8,3 cell,Windows 11 Home,2880 x 1620
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-zenbook-ux5304va-nq125w-i7-1355u-xam--s230500939,39990000,ASUS,Intel Core i7-1355U,16GB Onboard,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,29.62 x 21.63 x 1.09 ~ 1.18 cm,1,4 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/laptop-asus-s3504va-l1226w-i5-1340p-bac--s230500940,21990000,ASUS,Intel Core i5-1340P,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.97 x 23.25 x 1.79 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-acer-aspire-3-a314-36m-391a-nx-kdmsv-002-i3-n305-bac--s230402848,11790000,ACER,Intel Core i3-N305,8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,328.3 x 217.15 x 18 mm,1.4,40 Wh  Pin liền,Windows 11 Home,1920 x 1080
https://phongvu.vn/acer-nitro-17-an17-51-50b9-nh-qk5sv-001-i5-13500h-den--s230402850,35490000,ACER,Intel Core i5-13500H,1 x 8GB,512GB SSD M.2 NVMe,17.3 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,400.2 x 293.25 x 27.9 - 28.9  mm,3,90 Wh  Pin liền,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-aspire-7-a715-76-57cy-nh-qgesv-004-i5-12450h-den--s230402668,16990000,ACER,Intel Core i5-12450H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,36.23  x 23.74 x 1.99 mm,2.1,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-predator-helios-neo-phn16-71-7460-nh-qltsv-004-i7-13700hx-den--s230402672,38990000,ACER,Intel Core i7-13700HX,1 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4050  6GB  GDDR6 / Intel UHD Graphics 770,360.1  x 279.9 x 26.55 - 28.25 mm,2.6,4 cell,Windows 11 Home SL,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-predator-helios-neo-phn16-71-54cd-nh-qltsv-001-i5-13500hx-den--s230402671,35990000,ACER,Intel Core i5-13500HX,1 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4050  6GB  GDDR6 / Intel UHD Graphics 710,360.1  x 279.9 x 26.55 - 28.25 mm,2.6,4 cell,Windows 11 Home SL,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-pavilion-x360-14-ek1049tu-80r27pa-i5-1335u-vang--s230402677,24190000,HP,Intel Core i5-1335U,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.2 x 21 x 1.99 cm,1.5,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-predator-helios-16-ph16-71-72bv-nh-qjrsv-001-i7-13700hx-den--s230402675,55990000,ACER,Intel Core i7-13700HX,2 x 8GB,512GB SSD M.2 NVMe,16 inch,RTX 4070  8GB  GDDR6 / Intel UHD Graphics 770,357.78 x 278.74  x 24.90 - 26.90 mm,2.6,4 cell,Windows 11 Home SL,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-inspiron-14-7430-t7430-i7u165w11slu-i7-1355u-bac--s230402249,29490000,Dell,Intel Core i7-1355U,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,15.54 - 17.47 x  314 x 266 mm,1.6,4 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-15-b7m-231vn-amd-ryzen-5-7530u-den--s230402250,14990000,MSI,AMD Ryzen 5 7530U,1 x 16GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  AMD Radeon Graphics,359 x 241 x 19.9 mm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-14-c13m-611vn-i5-1335u-bac--s230402252,18490000,MSI,Intel Core i5-1335U,1 x 16GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,319.9 x 223 x 19.35 mm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-14-c13m-609vn-i5-1335u-bac--s230402254,17990000,MSI,Intel Core i5-1335U,1 x 8GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,319.9 x 223 x 19.35 mm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-gigabyte-aorus-15-9mf-e2vn583sh-i5-12500h-den--s230402240,37990000,GIGABYTE,Intel Core i5-12500H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 4050  6GB  GDDR6 / Intel Iris Xe Graphics,36.0 x 27.2 x 2.09 cm,2.4,99 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/laptop-asus-vivobook-x1504va-nj070w-i5-1335u-xanh--s230401843,18490000,ASUS,Intel Core i5-1335U,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.97 x 23.25 x 1.79 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-s3405va-km071w-i9-13900h-den--s230401845,26990000,ASUS,Intel Core i9-13900H,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.71 x 22.25 x 1.89 cm,1.4,3 cell,Windows 11 Home,2880 x 1800
https://phongvu.vn/laptop-lg-gram-14-2023-14zd90r-g-ax52a5-i5-1340p-den--s230401849,25990000,LG,Intel Core i5-1340P,8GB Onboard,256GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.2 x 21.39  x 1.68 cm,1,72 Wh  Pin liền,No OS,1920 x 1200
https://phongvu.vn/laptop-lg-gram-14z90r-g-ah75a5-i7-1360p-den--s230401851,38990000,LG,Intel Core i7-1360P,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,31.2 x 21.39  x 1.68 cm,1,72 Wh  Pin liền,Windows 11 Home,1920 x 1200
https://phongvu.vn/laptop-lg-gram-16z90r-g-ah76a5-i7-1360p-xam--s230401853,46990000,LG,Intel Core i7-1360P,16GB Onboard,512GB SSD M.2 NVMe,16 inch,Onboard  Intel Iris Xe Graphics,35.51 cm x 24.23 cm x 1.68 cm,1.2,80 Wh  Pin liền,Windows 11 Home,2560 x 1600
https://phongvu.vn/laptop-lg-gram-16z90r-e-ah75a5-i7-1360p-den--s230401854,49990000,LG,Intel Core i7-1360P,16GB Onboard,512GB SSD M.2 NVMe,16 inch,RTX 3050  4GB  GDDR6 / Intel Iris Xe Graphics,35.51 cm x 24.23 cm x 1.68 cm,1.3,90 Wh  Pin liền,Windows 11 Home,2560 x 1600
https://phongvu.vn/laptop-lg-gram-17zd90r-g-ax73a5-i7-1360p-xam--s230401855,42990000,LG,Intel Core i7-1360P,16GB Onboard,256GB SSD M.2 NVMe,17 inch,Onboard  Intel Iris Xe Graphics,37.88 cm x 25.88 cm x 1.78 cm,1.3,80 Wh  Pin liền,No OS,2560 x 1600
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-go-14-e1404fa-nk113w-amd-ryzen-3-7320u-bac--s230502463,11490000,ASUS,AMD Ryzen 3 7320U,8GB Onboard,256GB SSD M.2 NVMe,14 inch,Onboard  AMD Radeon 610M,32.45 x 21.39 x 1.79 cm,1.3,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-14-c11m-011vn-i3-1115g4-den--s230202487,11990000,MSI,Intel Core i3-1115G4,1 x 8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,31.99 x 22.3 x 1.935 Cm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-15x1504za-nj582w-i3-1215u-bac--s230901134,11790000,ASUS,Intel Core i3-1215U,8GB Onbard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,35.97 x 23.25 x 1.79 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-acer-aspire-3-a315-59-381e-nx-k6tsv-006--s220909328,11990000,ACER,Intel Core i3-1215U,2 x 4GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,36.29 x 24.126 x 1.99 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-acer-aspire-5-a514-56p-35x7-nx-khrsv-001-i3-1315u-bac--s230402678,12990000,ACER,Intel Core i3-1315U,8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,36.23  x 23.74 x 1.99 mm,1.3,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-aspire-3-a315-58-529v-i5-1135g7-bac--s230600807,11990000,ACER,Intel Core i5-1135G7,8GB (4GB + 4GB Onboard),256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.85 x 23.56 x 1.90 cm,1.7,2 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-aspire-3-a314-23m-r4tx-nx-kexsv-001-amd-ryzen-5-7520u-bac--s230402849,13290000,ACER,AMD Ryzen 5 7520U,8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  AMD Radeon 610,328.3 x 217.15 x 18 mm,1.4,40 Wh  Pin liền,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-15s-fq5228tu-8u240pa-i3-1215u-xanh--s231002798,12990000,HP,Intel Core i3-1215U,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,35.85 x 24.2 x 1.79 cm,2.2,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-vostro-3430-71015715-i3-1305u-xam--s230903466,13490000,Dell,Intel Core i3-1305U,1 x 8GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.3 x 22 x 1.9 cm,1.5,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/aspire-3-a315-58-54m5-nx-addsv-00m--s220500339,16790000,ACER,Intel Core i5-1135G7,1 x 4GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,36.34  x 23.84 x 1.99 cm,1.7,2 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/hp-pavilion-14-dv2070tu--s221101769,15290000,HP,Intel Core i3-1215U,1 x 8GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,32.5 x 21.66 x 1.70 cm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/lenovo-ideapad-3-15iau7-82rk001qvn--s220700824,17990000,Lenovo,Intel Core i5-1235U,1 x 8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.92 x 23.65 x 1.99 cm,1.63,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-ideapad-3-14aba7-82rm003uvn--s220700044,16390000,Lenovo,AMD Ryzen 7 5825U,8GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  AMD Radeon Graphics,32.42 x 21.57 x 1.99 cm,1.4,45 Wh  Pin liền,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-14-c12mo-660vn-i5-1235u-den--s230603840,15990000,MSI,Intel Core i5-1235U,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,319.9 x 223 x 19.35 mm,1.4,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-asus-vivobook-go-15-e1504fa-nj454w-amd-ryzen-5-7520u--s230500521,14490000,ASUS,AMD Ryzen 5 7520U,16GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  AMD Radeon 610M,36.03 x 23.25 x 1.79 cm,1.8,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-inspiron-15-3530-n3530-i3u085w11blu-i3-1305u-den--s230402246,14690000,Dell,Intel Core i3-1305U,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel UHD Graphics,16.96 -  18.99 x 358.50 x 235.56 mm,1.6,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/lenovo-ideapad-5-15ial7-82sf006lvn--s220801877,19490000,Lenovo,Intel Core i5-1235U,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.667 x 23.313 x 1.69,1.8,57 Wh,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-asus-expertbook-b5302cea-l50916w-i5-1135g7--s230203676,17230000,ASUS,Intel Core i5-1135G7,8GB Onboard,512GB SSD M.2 NVMe,13.3 inch,Onboard  Intel Iris Xe Graphics,30.90 x 21.06 x 1.69 cm,1.4,4 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-acer-aspire-3-a315-59-51x8-nx-k6tsv-00f-i5-1235u-bac--s221003814,15490000,ACER,Intel Core i5-1235U,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,36.29 x 24.126 x 1.99 cm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-slim-3-14iah8-83eq0005vn-i5-12450h-xam--s230903483,15490000,Lenovo,Intel Core i5-12450H,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,324.3 x 213.8 x 17.9 mm,1.4,47 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-yoga-6-13alc7-82ud000tvn-amd-ryzen-5-5500u-xanh--s221201113,21790000,Lenovo,AMD Ryzen 5 5500U,8GB Onboard,512GB SSD M.2 NVMe,13.3 inch,AMD Radeon Graphics,30.4 x 21.8 x 1.745 Cm,1.4,4 cell,Windows 11 Home SL,1920 x 1200
https://phongvu.vn/acer-aspire-7-a715-42g-r05g-nh-qaysv-007--s211104709,20490000,ACER,AMD Ryzen 5 5500U,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,GTX 1650  4GB  GDDR6 / AMD Radeon Graphics,36.34 x 25.45 x 2.29 cm,2.1,48 Wh,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-16-x1605va-mb105w-i5-1335u-bac--s231002096,18190000,ASUS,Intel Core i5-1335U,8GB Onboard,512GB SSD M.2 NVMe,16 inch,Onboard  Intel Iris Xe Graphics,35.87 x 24.95 x 1.99 cm,1.9,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-dell-vostro-3530-v5i5267w1-i5-1335u-den--s230904039,17990000,Dell,Intel Core i5-1335U,1 x 8GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,358.50 x 235.56 x 358.50 mm,1.6,3 cell,Windows 11 Home SL + Office Home & Student 2021,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-15-b13m-438vn-i5-1335u-den--s230400582,18490000,MSI,Intel Core i5-1335U,8GB Onboard,512GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,359 x 241 x 19.9 mm,1.7,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/laptop-lenovo-ideapad-5-14iah8-83bf002nvn-i5-12450h-xam--s230704076,15990000,Lenovo,Intel Core i5-12450H,16GB Onboard,512GB SSD M.2 NVMe,14 inch,Onboard  Intel UHD Graphics,31.2 x 22.1 x 1.79 mm,1.5,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-asus-vivobook-16-m1605ya-mb303w-amd-ryzen-7-7730u-bac--s231002097,18490000,ASUS,AMD Ryzen 7 7730U,16GB (8GB + 8GB Onboard),512GB SSD M.2 NVMe,16 inch,Onboard  AMD Radeon Graphics,35.87 x 24.95 x 1.99 cm,1.9,3 cell,Windows 11 Home,1920 x 1200
https://phongvu.vn/may-tinh-xach-tay-laptop-lenovo-ideapad-slim-5-light-14abr8-amd-ryzen-7-7730u-xam--s230702516,18990000,Lenovo,AMD Ryzen 7 7730U,8GB Onboard,512GB SSD M.2 NVMe,14 inch,AMD Radeon Graphics,324.1 x 215.7 x 17.1 mm,1.2,47 Wh  Pin liền,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-hp-15s-fq5159tu-core-i7-1255u--s221101766,20590000,HP,Intel Core i7-1255U,2 x 4GB,256GB SSD M.2 NVMe,15.6 inch,Onboard  Intel Iris Xe Graphics,35.85 x 24.2 x 1.79 cm,1.7,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/hp-pavilion-14-dv2077tu--s221101774,18690000,HP,Intel Core i5-1235U,2 x 4GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.5 x 21.66 x 1.70 cm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/hp-pavilion-14-dv2076tu--s221101773,18690000,HP,Intel Core i5-1235U,2 x 4GB,256GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,32.5 x 21.66 x 1.70 cm,1.4,3 cell,Windows 11 Home SL,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-gf63-12ucx-841vn-i5-12450h-den--s230900016,17990000,MSI,Intel Core i5-12450H,1 x 8GB,512GB SSD M.2 NVMe,15.6 inch,RTX 2050  4GB  GDDR6 / Intel Iris Xe Graphics,359 x 254 x 21.7 mm,1.8,3 cell,Windows 11 Home,1920 x 1080
https://phongvu.vn/may-tinh-xach-tay-laptop-msi-modern-14-c13m-608vn-i5-1335u-den--s230402251,18490000,MSI,Intel Core i5-1335U,1 x 16GB,512GB SSD M.2 NVMe,14 inch,Onboard  Intel Iris Xe Graphics,319.9 x 223 x 19.35 mm,1.4,3 cell,Windows 11 Home,1920 x 1080
